date,category,product,distribution_center,supplier,manual_forecast,actual_demand,stock_level,lead_time_days,delivery_performance,customer_satisfaction,allocation_efficiency,forecast_accuracy,stockout,stockout_qty,overstock,overstock_qty,forecast_error,forecast_error_pct,forecast_bias,forecast_accuracy_band
2023-10-05,Sports,Fitness Tracker,Central DC,Supplier E,121,129,134,14,96,4.75,95.95,93.8,False,0,False,5,-8,6.2,Accurate,Excellent (90-100%)
2023-10-05,Sports,Fitness Tracker,South DC,Supplier C,41,49,47,7,96,3.23,96.62,83.67,True,2,False,0,-8,16.33,Accurate,Good (80-90%)
2023-10-05,Beauty,Hair Dryer,South DC,Supplier E,136,154,157,11,97,4.59,96.58,88.31,False,0,False,3,-18,11.69,Under-forecast,Good (80-90%)
2023-10-05,Beauty,Hair Dryer,West DC,Supplier D,237,219,263,11,96,4.72,74.5,91.78,False,0,True,44,18,8.22,Over-forecast,Excellent (90-100%)
2023-10-05,Beauty,Makeup,East DC,Supplier A,141,162,157,2,100,3.79,98.3,87.04,True,5,False,0,-21,12.96,Under-forecast,Good (80-90%)
2023-10-05,Beauty,Makeup,West DC,Supplier D,98,90,108,6,98,4.53,80.98,91.11,False,0,False,18,8,8.89,Accurate,Excellent (90-100%)
2023-10-05,Beauty,Shampoo,South DC,Supplier C,198,175,220,7,96,4.41,76.67,86.86,False,0,True,45,23,13.14,Over-forecast,Good (80-90%)
2023-10-05,Beauty,Shampoo,West DC,Supplier C,133,126,141,6,97,4.91,81.25,94.44,False,0,False,15,7,5.56,Accurate,Excellent (90-100%)
2023-10-06,Electronics,Smart Watch,South DC,Supplier B,232,204,258,4,100,4.54,79.28,86.27,False,0,True,54,28,13.73,Over-forecast,Good (80-90%)
2023-10-06,Electronics,Smart Watch,West DC,Supplier C,140,159,152,4,96,3.85,97.48,88.05,True,7,False,0,-19,11.95,Under-forecast,Good (80-90%)
2023-10-06,Electronics,Laptop,Central DC,Supplier D,241,221,268,6,92,4.78,77.55,90.95,False,0,True,47,20,9.05,Over-forecast,Excellent (90-100%)
2023-10-06,Electronics,Laptop,West DC,Supplier C,107,115,114,4,100,4.04,95.54,93.04,True,1,False,0,-8,6.96,Accurate,Excellent (90-100%)
2023-10-06,Electronics,Camera,West DC,Supplier E,216,201,243,10,92,4.54,75.08,92.54,False,0,True,42,15,7.46,Accurate,Excellent (90-100%)
2023-10-06,Electronics,Camera,East DC,Supplier E,149,171,169,8,98,3.85,96.39,87.13,True,2,False,0,-22,12.87,Under-forecast,Good (80-90%)
2023-10-06,Clothing,Sweater,West DC,Supplier C,183,160,202,8,100,4.27,77.84,85.62,False,0,True,42,23,14.37,Over-forecast,Good (80-90%)
2023-10-06,Clothing,Sweater,South DC,Supplier D,222,251,247,6,98,4.0,98.61,88.45,True,4,False,0,-29,11.55,Under-forecast,Good (80-90%)
2023-10-06,Clothing,T-shirt,South DC,Supplier B,98,121,110,3,96,3.19,92.01,80.99,True,11,False,0,-23,19.01,Under-forecast,Good (80-90%)
2023-10-06,Clothing,T-shirt,East DC,Supplier E,193,181,215,8,96,4.64,88.05,93.37,False,0,False,34,12,6.63,Accurate,Excellent (90-100%)
2023-10-06,Clothing,Jeans,Central DC,Supplier D,275,250,307,9,100,4.67,75.2,90.0,False,0,True,57,25,10.0,Over-forecast,Good (80-90%)
2023-10-06,Clothing,Jeans,South DC,Supplier B,226,268,256,2,96,3.86,98.21,84.33,True,12,False,0,-42,15.67,Under-forecast,Good (80-90%)
2023-10-06,Food,Bread,West DC,Supplier E,316,302,356,26,40,4.41,82.03,95.36,False,0,False,54,14,4.64,Accurate,Excellent (90-100%)
2023-10-06,Food,Bread,East DC,Supplier E,375,387,421,11,102,4.75,94.7,96.9,False,0,False,34,-12,3.1,Accurate,Excellent (90-100%)
2023-10-06,Food,Cheese,West DC,Supplier E,367,346,408,12,92,4.45,86.31,93.93,False,0,False,62,21,6.07,Over-forecast,Excellent (90-100%)
2023-10-06,Food,Cheese,South DC,Supplier D,325,302,348,15,68,3.92,81.35,92.38,False,0,False,46,23,7.62,Over-forecast,Excellent (90-100%)
2023-10-06,Food,Milk,East DC,Supplier C,179,185,188,4,100,4.87,96.38,96.76,False,0,False,3,-6,3.24,Accurate,Excellent (90-100%)
2023-10-06,Food,Milk,Central DC,Supplier D,153,163,164,6,97,4.53,95.17,93.87,False,0,False,1,-10,6.13,Accurate,Excellent (90-100%)
2023-10-06,Home Goods,Table,Central DC,Supplier B,125,137,138,5,92,4.49,97.74,91.24,False,0,False,1,-12,8.76,Accurate,Excellent (90-100%)
2023-10-06,Home Goods,Table,South DC,Supplier E,123,139,140,18,100,4.41,98.27,88.49,False,0,False,1,-16,11.51,Under-forecast,Good (80-90%)
2023-10-06,Home Goods,Lamp,Central DC,Supplier B,147,136,164,2,96,4.62,74.18,91.91,False,0,True,28,11,8.09,Accurate,Excellent (90-100%)
2023-10-06,Home Goods,Lamp,West DC,Supplier E,94,121,112,28,40,2.35,91.13,77.69,True,9,False,0,-27,22.31,Under-forecast,Fair (70-80%)
2023-10-06,Home Goods,Curtains,East DC,Supplier A,165,141,191,3,96,4.34,60.91,82.98,False,0,True,50,24,17.02,Over-forecast,Good (80-90%)
2023-10-06,Home Goods,Curtains,West DC,Supplier B,153,135,170,5,100,4.55,75.45,86.67,False,0,True,35,18,13.33,Over-forecast,Good (80-90%)
2023-10-06,Sports,Yoga Mat,East DC,Supplier B,108,101,116,6,92,4.85,89.85,93.07,False,0,False,15,7,6.93,Accurate,Excellent (90-100%)
2023-10-06,Sports,Yoga Mat,Central DC,Supplier B,67,71,70,3,100,4.2,96.99,94.37,True,1,False,0,-4,5.63,Accurate,Excellent (90-100%)
2023-10-06,Sports,Tennis Racket,Central DC,Supplier D,86,81,91,7,99,4.88,83.96,93.83,False,0,False,10,5,6.17,Accurate,Excellent (90-100%)
2023-10-06,Sports,Tennis Racket,South DC,Supplier E,97,85,110,15,76,3.96,71.69,85.88,False,0,True,25,12,14.12,Accurate,Good (80-90%)
2023-10-06,Sports,Running Shoes,West DC,Supplier C,138,127,152,6,96,4.56,86.15,91.34,False,0,False,25,11,8.66,Accurate,Excellent (90-100%)
2023-10-06,Sports,Running Shoes,East DC,Supplier D,116,137,130,14,76,3.26,94.9,84.67,True,7,False,0,-21,15.33,Under-forecast,Good (80-90%)
2023-10-06,Beauty,Perfume,South DC,Supplier A,167,145,187,5,92,4.36,78.19,84.83,False,0,True,42,22,15.17,Over-forecast,Good (80-90%)
2023-10-06,Beauty,Perfume,West DC,Supplier D,239,216,262,10,84,3.98,78.28,89.35,False,0,True,46,23,10.65,Over-forecast,Good (80-90%)
2023-10-06,Beauty,Makeup,South DC,Supplier D,91,110,103,7,97,3.27,93.74,82.73,True,7,False,0,-19,17.27,Under-forecast,Good (80-90%)
2023-10-06,Beauty,Makeup,West DC,Supplier B,110,96,123,4,100,4.56,73.25,85.42,False,0,True,27,14,14.58,Accurate,Good (80-90%)
2023-10-06,Beauty,Shampoo,West DC,Supplier D,138,128,146,4,96,4.86,85.13,92.19,False,0,False,18,10,7.81,Accurate,Excellent (90-100%)
2023-10-06,Beauty,Shampoo,South DC,Supplier C,96,115,111,5,96,3.68,95.3,83.48,True,4,False,0,-19,16.52,Under-forecast,Good (80-90%)
2023-10-07,Electronics,Tablet,South DC,Supplier C,231,201,250,3,96,4.42,78.65,85.07,False,0,True,49,30,14.93,Over-forecast,Good (80-90%)
2023-10-07,Electronics,Tablet,Central DC,Supplier D,170,188,183,7,98,4.01,95.64,90.43,True,5,False,0,-18,9.57,Under-forecast,Excellent (90-100%)
2023-10-07,Electronics,Phone,South DC,Supplier D,249,209,287,12,92,4.07,62.7,80.86,False,0,True,78,40,19.14,Over-forecast,Good (80-90%)
2023-10-07,Electronics,Phone,Central DC,Supplier C,229,248,242,3,96,3.81,97.99,92.34,True,6,False,0,-19,7.66,Under-forecast,Excellent (90-100%)
2023-10-07,Electronics,Smart Watch,East DC,Supplier C,206,229,229,4,97,4.6,96.7,89.96,False,0,False,0,-23,10.04,Under-forecast,Good (80-90%)
2023-10-07,Electronics,Smart Watch,Central DC,Supplier C,265,256,286,5,96,5.0,80.64,96.48,False,0,False,30,9,3.52,Accurate,Excellent (90-100%)
2023-10-07,Clothing,Shoes,South DC,Supplier E,169,142,198,8,102,4.14,50.5,80.99,False,0,True,56,27,19.01,Over-forecast,Good (80-90%)
2023-10-07,Clothing,Shoes,West DC,Supplier A,238,211,262,3,96,4.86,76.31,87.2,False,0,True,51,27,12.8,Over-forecast,Good (80-90%)
2023-10-07,Clothing,Jacket,West DC,Supplier B,121,145,137,4,100,3.81,92.36,83.45,True,8,False,0,-24,16.55,Under-forecast,Good (80-90%)
2023-10-07,Clothing,Jacket,East DC,Supplier E,242,261,268,18,100,4.37,96.38,92.72,False,0,False,7,-19,7.28,Under-forecast,Excellent (90-100%)
2023-10-07,Clothing,T-shirt,Central DC,Supplier A,302,335,331,1,96,4.39,95.25,90.15,True,4,False,0,-33,9.85,Under-forecast,Excellent (90-100%)
2023-10-07,Clothing,T-shirt,East DC,Supplier D,256,291,279,5,96,3.9,98.09,87.97,True,12,False,0,-35,12.03,Under-forecast,Good (80-90%)
2023-10-07,Food,Bread,South DC,Supplier A,274,302,303,2,100,4.8,95.83,90.73,False,0,False,1,-28,9.27,Under-forecast,Excellent (90-100%)
2023-10-07,Food,Bread,East DC,Supplier C,401,370,442,3,97,4.72,89.55,91.62,False,0,False,72,31,8.38,Over-forecast,Excellent (90-100%)
2023-10-07,Food,Coffee,South DC,Supplier B,558,537,599,3,100,5.0,86.65,96.09,False,0,False,62,21,3.91,Over-forecast,Excellent (90-100%)
2023-10-07,Food,Coffee,West DC,Supplier C,365,382,391,5,96,4.84,96.77,95.55,False,0,False,9,-17,4.45,Under-forecast,Excellent (90-100%)
2023-10-07,Food,Chocolate,West DC,Supplier E,475,439,548,6,98,4.4,71.54,91.8,False,0,True,109,36,8.2,Over-forecast,Excellent (90-100%)
2023-10-07,Food,Chocolate,South DC,Supplier A,172,196,189,4,100,3.62,97.43,87.76,True,7,False,0,-24,12.24,Under-forecast,Good (80-90%)
2023-10-07,Home Goods,Rug,West DC,Supplier E,81,101,97,16,96,3.38,97.02,80.2,True,4,False,0,-20,19.8,Under-forecast,Good (80-90%)
2023-10-07,Home Goods,Rug,South DC,Supplier B,73,95,85,2,96,3.02,83.19,76.84,True,10,False,0,-22,23.16,Under-forecast,Fair (70-80%)
2023-10-07,Home Goods,Curtains,West DC,Supplier C,116,101,126,4,96,4.43,77.62,85.15,False,0,True,25,15,14.85,Accurate,Good (80-90%)
2023-10-07,Home Goods,Curtains,South DC,Supplier E,87,104,103,14,68,2.57,96.09,83.65,True,1,False,0,-17,16.35,Under-forecast,Good (80-90%)
2023-10-07,Home Goods,Lamp,Central DC,Supplier D,135,127,142,10,100,5.0,81.36,93.7,False,0,False,15,8,6.3,Accurate,Excellent (90-100%)
2023-10-07,Home Goods,Lamp,South DC,Supplier C,84,76,92,3,96,4.42,71.16,89.47,False,0,True,16,8,10.53,Accurate,Good (80-90%)
2023-10-07,Sports,Running Shoes,East DC,Supplier C,91,83,100,3,99,4.57,71.52,90.36,False,0,True,17,8,9.64,Accurate,Excellent (90-100%)
2023-10-07,Sports,Running Shoes,West DC,Supplier B,52,60,57,4,97,4.06,96.51,86.67,True,3,False,0,-8,13.33,Accurate,Good (80-90%)
2023-10-07,Sports,Fitness Tracker,West DC,Supplier A,83,74,90,4,100,4.76,75.83,87.84,False,0,True,16,9,12.16,Accurate,Good (80-90%)
2023-10-07,Sports,Fitness Tracker,East DC,Supplier A,143,134,153,1,96,4.87,84.61,93.28,False,0,False,19,9,6.72,Accurate,Excellent (90-100%)
2023-10-07,Sports,Yoga Mat,East DC,Supplier E,120,134,136,11,96,4.61,97.67,89.55,False,0,False,2,-14,10.45,Accurate,Good (80-90%)
2023-10-07,Sports,Yoga Mat,South DC,Supplier A,47,58,52,4,100,3.48,87.55,81.03,True,6,False,0,-11,18.97,Accurate,Good (80-90%)
2023-10-07,Beauty,Hair Dryer,West DC,Supplier D,158,173,175,6,92,4.54,97.46,91.33,False,0,False,2,-15,8.67,Under-forecast,Excellent (90-100%)
2023-10-07,Beauty,Hair Dryer,South DC,Supplier E,240,211,275,5,99,4.31,62.8,86.26,False,0,True,64,29,13.74,Over-forecast,Good (80-90%)
2023-10-07,Beauty,Perfume,Central DC,Supplier B,200,212,215,3,96,4.78,99.65,94.34,False,0,False,3,-12,5.66,Accurate,Excellent (90-100%)
2023-10-07,Beauty,Perfume,West DC,Supplier D,159,175,176,9,100,4.58,99.79,90.86,False,0,False,1,-16,9.14,Under-forecast,Excellent (90-100%)
2023-10-07,Beauty,Makeup,South DC,Supplier D,146,158,157,7,99,4.43,98.5,92.41,True,1,False,0,-12,7.59,Accurate,Excellent (90-100%)
2023-10-07,Beauty,Makeup,West DC,Supplier A,258,238,278,1,96,4.89,85.77,91.6,False,0,False,40,20,8.4,Over-forecast,Excellent (90-100%)
2023-10-08,Electronics,Headphones,West DC,Supplier C,220,207,236,8,100,4.76,80.73,93.72,False,0,False,29,13,6.28,Accurate,Excellent (90-100%)
2023-10-08,Electronics,Headphones,East DC,Supplier A,98,112,106,4,100,3.68,94.21,87.5,True,6,False,0,-14,12.5,Accurate,Good (80-90%)
2023-10-08,Electronics,Laptop,Central DC,Supplier B,111,121,122,5,100,4.74,97.25,91.74,False,0,False,1,-10,8.26,Accurate,Excellent (90-100%)
2023-10-08,Electronics,Laptop,West DC,Supplier A,126,112,138,2,100,4.44,75.63,87.5,False,0,True,26,14,12.5,Accurate,Good (80-90%)
2023-10-08,Electronics,Tablet,South DC,Supplier D,94,105,102,4,96,3.57,98.74,89.52,True,3,False,0,-11,10.48,Accurate,Good (80-90%)
2023-10-08,Electronics,Tablet,West DC,Supplier E,227,203,261,10,84,3.89,70.83,88.18,False,0,True,58,24,11.82,Over-forecast,Good (80-90%)
2023-10-08,Clothing,Sweater,East DC,Supplier A,330,303,360,1,96,5.0,89.1,91.09,False,0,False,57,27,8.91,Over-forecast,Excellent (90-100%)
2023-10-08,Clothing,Sweater,Central DC,Supplier C,239,254,254,8,100,5.0,98.38,94.09,False,0,False,0,-15,5.91,Under-forecast,Excellent (90-100%)
2023-10-08,Clothing,Jacket,Central DC,Supplier D,366,333,406,8,98,5.0,72.98,90.09,False,0,True,73,33,9.91,Over-forecast,Excellent (90-100%)
2023-10-08,Clothing,Jacket,East DC,Supplier B,128,153,147,5,96,3.61,98.17,83.66,True,6,False,0,-25,16.34,Under-forecast,Good (80-90%)
2023-10-08,Clothing,Dress,Central DC,Supplier D,224,253,247,4,96,3.84,98.39,88.54,True,6,False,0,-29,11.46,Under-forecast,Good (80-90%)
2023-10-08,Clothing,Dress,South DC,Supplier A,252,325,293,1,96,3.43,92.9,77.54,True,32,False,0,-73,22.46,Under-forecast,Fair (70-80%)
2023-10-08,Food,Cheese,West DC,Supplier E,209,218,233,5,99,4.75,91.9,95.87,False,0,False,15,-9,4.13,Accurate,Excellent (90-100%)
2023-10-08,Food,Cheese,Central DC,Supplier E,215,231,241,12,84,4.1,98.62,93.07,False,0,False,10,-16,6.93,Under-forecast,Excellent (90-100%)
2023-10-08,Food,Milk,West DC,Supplier B,341,373,378,3,100,5.0,95.63,91.42,False,0,False,5,-32,8.58,Under-forecast,Excellent (90-100%)
2023-10-08,Food,Milk,Central DC,Supplier E,389,405,432,9,98,4.82,91.12,96.05,False,0,False,27,-16,3.95,Under-forecast,Excellent (90-100%)
2023-10-08,Food,Chocolate,East DC,Supplier D,303,279,327,5,99,5.0,87.8,91.4,False,0,False,48,24,8.6,Over-forecast,Excellent (90-100%)
2023-10-08,Food,Chocolate,South DC,Supplier D,508,454,567,10,97,4.5,70.6,88.11,False,0,True,113,54,11.89,Over-forecast,Good (80-90%)
2023-10-08,Home Goods,Table,Central DC,Supplier E,83,97,95,13,100,3.32,98.91,85.57,True,2,False,0,-14,14.43,Accurate,Good (80-90%)
2023-10-08,Home Goods,Table,West DC,Supplier B,112,101,124,5,100,4.76,75.39,89.11,False,0,True,23,11,10.89,Accurate,Good (80-90%)
2023-10-08,Home Goods,Rug,West DC,Supplier B,74,83,81,6,100,3.86,96.21,89.16,True,2,False,0,-9,10.84,Accurate,Good (80-90%)
2023-10-08,Home Goods,Rug,East DC,Supplier A,98,117,110,2,100,3.77,94.49,83.76,True,7,False,0,-19,16.24,Under-forecast,Good (80-90%)
2023-10-08,Home Goods,Pillow,Central DC,Supplier D,70,79,77,12,92,3.67,97.61,88.61,True,2,False,0,-9,11.39,Accurate,Good (80-90%)
2023-10-08,Home Goods,Pillow,East DC,Supplier B,111,129,122,3,97,4.15,94.72,86.05,True,7,False,0,-18,13.95,Under-forecast,Good (80-90%)
2023-10-08,Sports,Yoga Mat,East DC,Supplier C,119,141,139,7,96,3.53,97.29,84.4,True,2,False,0,-22,15.6,Under-forecast,Good (80-90%)
2023-10-08,Sports,Yoga Mat,South DC,Supplier D,95,118,106,3,97,2.67,82.29,80.51,True,12,False,0,-23,19.49,Under-forecast,Good (80-90%)
2023-10-08,Sports,Dumbbells,West DC,Supplier A,71,85,80,3,96,3.75,90.77,83.53,True,5,False,0,-14,16.47,Accurate,Good (80-90%)
2023-10-08,Sports,Dumbbells,East DC,Supplier A,161,143,180,2,96,4.72,72.51,87.41,False,0,True,37,18,12.59,Over-forecast,Good (80-90%)
2023-10-08,Sports,Tennis Racket,South DC,Supplier A,135,113,158,4,100,4.56,65.04,80.53,False,0,True,45,22,19.47,Over-forecast,Good (80-90%)
2023-10-08,Sports,Tennis Racket,West DC,Supplier A,62,53,71,3,100,4.45,55.65,83.02,False,0,True,18,9,16.98,Accurate,Good (80-90%)
2023-10-08,Beauty,Makeup,Central DC,Supplier C,173,159,190,4,96,4.55,82.96,91.19,False,0,False,31,14,8.81,Accurate,Excellent (90-100%)
2023-10-08,Beauty,Makeup,South DC,Supplier D,218,236,235,9,100,4.14,99.18,92.37,True,1,False,0,-18,7.63,Under-forecast,Excellent (90-100%)
2023-10-08,Beauty,Hair Dryer,East DC,Supplier D,114,126,123,4,96,4.1,97.73,90.48,True,3,False,0,-12,9.52,Accurate,Excellent (90-100%)
2023-10-08,Beauty,Hair Dryer,Central DC,Supplier B,172,163,181,4,100,4.6,88.83,94.48,False,0,False,18,9,5.52,Accurate,Excellent (90-100%)
2023-10-08,Beauty,Perfume,West DC,Supplier A,236,208,258,2,96,4.56,78.17,86.54,False,0,True,50,28,13.46,Over-forecast,Good (80-90%)
2023-10-08,Beauty,Perfume,East DC,Supplier E,218,246,247,12,97,4.22,95.1,88.62,False,0,False,1,-28,11.38,Under-forecast,Good (80-90%)
2023-10-09,Electronics,Laptop,Central DC,Supplier E,123,137,140,12,76,3.9,98.8,89.78,False,0,False,3,-14,10.22,Accurate,Good (80-90%)
2023-10-09,Electronics,Laptop,West DC,Supplier C,237,221,252,9,92,4.4,80.98,92.76,False,0,False,31,16,7.24,Over-forecast,Excellent (90-100%)
2023-10-09,Electronics,Smart Watch,East DC,Supplier C,199,180,217,5,100,4.54,73.45,89.44,False,0,True,37,19,10.56,Over-forecast,Good (80-90%)
2023-10-09,Electronics,Smart Watch,Central DC,Supplier B,103,99,110,5,100,5.0,84.83,95.96,False,0,False,11,4,4.04,Accurate,Excellent (90-100%)
2023-10-09,Electronics,Headphones,East DC,Supplier E,201,219,233,12,84,4.04,92.19,91.78,False,0,False,14,-18,8.22,Under-forecast,Excellent (90-100%)
2023-10-09,Electronics,Headphones,South DC,Supplier D,114,99,131,17,44,3.34,59.65,84.85,False,0,True,32,15,15.15,Accurate,Good (80-90%)
2023-10-09,Clothing,Jacket,Central DC,Supplier E,123,112,140,17,92,4.47,73.13,90.18,False,0,True,28,11,9.82,Accurate,Excellent (90-100%)
2023-10-09,Clothing,Jacket,East DC,Supplier A,190,225,220,3,100,3.41,96.76,84.44,True,5,False,0,-35,15.56,Under-forecast,Good (80-90%)
2023-10-09,Clothing,Jeans,Central DC,Supplier C,271,243,295,6,100,4.29,73.33,88.48,False,0,True,52,28,11.52,Over-forecast,Good (80-90%)
2023-10-09,Clothing,Jeans,South DC,Supplier A,357,297,402,3,96,4.17,69.81,79.8,False,0,True,105,60,20.2,Over-forecast,Fair (70-80%)
2023-10-09,Clothing,Dress,West DC,Supplier D,97,121,111,3,98,3.4,92.02,80.17,True,10,False,0,-24,19.83,Under-forecast,Good (80-90%)
2023-10-09,Clothing,Dress,Central DC,Supplier C,318,299,334,5,97,4.81,87.4,93.65,False,0,False,35,19,6.35,Over-forecast,Excellent (90-100%)
2023-10-09,Food,Milk,West DC,Supplier C,176,159,190,5,97,4.33,82.97,89.31,False,0,False,31,17,10.69,Over-forecast,Good (80-90%)
2023-10-09,Food,Milk,Central DC,Supplier E,344,336,385,24,40,4.17,84.51,97.62,False,0,False,49,8,2.38,Accurate,Excellent (90-100%)
2023-10-09,Food,Eggs,West DC,Supplier C,269,256,289,8,92,4.78,81.55,94.92,False,0,False,33,13,5.08,Accurate,Excellent (90-100%)
2023-10-09,Food,Eggs,East DC,Supplier A,246,239,261,3,100,5.0,91.1,97.07,False,0,False,22,7,2.93,Accurate,Excellent (90-100%)
2023-10-09,Food,Chocolate,Central DC,Supplier B,254,241,267,5,100,4.55,87.48,94.61,False,0,False,26,13,5.39,Accurate,Excellent (90-100%)
2023-10-09,Food,Chocolate,East DC,Supplier E,281,306,322,16,92,4.63,93.35,91.83,False,0,False,16,-25,8.17,Under-forecast,Excellent (90-100%)
2023-10-09,Home Goods,Rug,East DC,Supplier C,106,97,117,4,100,4.46,72.14,90.72,False,0,True,20,9,9.28,Accurate,Excellent (90-100%)
2023-10-09,Home Goods,Rug,Central DC,Supplier A,122,114,130,3,96,4.93,83.83,92.98,False,0,False,16,8,7.02,Accurate,Excellent (90-100%)
2023-10-09,Home Goods,Chair,Central DC,Supplier C,91,85,97,9,92,4.72,80.68,92.94,False,0,False,12,6,7.06,Accurate,Excellent (90-100%)
2023-10-09,Home Goods,Chair,East DC,Supplier D,113,130,123,10,92,3.93,92.27,86.92,True,7,False,0,-17,13.08,Under-forecast,Good (80-90%)
2023-10-09,Home Goods,Lamp,East DC,Supplier A,93,111,107,4,100,3.59,98.93,83.78,True,4,False,0,-18,16.22,Under-forecast,Good (80-90%)
2023-10-09,Home Goods,Lamp,South DC,Supplier D,122,104,137,10,100,4.26,63.1,82.69,False,0,True,33,18,17.31,Over-forecast,Good (80-90%)
2023-10-09,Sports,Dumbbells,West DC,Supplier D,59,50,68,12,100,4.3,66.12,82.0,False,0,True,18,9,18.0,Accurate,Good (80-90%)
2023-10-09,Sports,Dumbbells,Central DC,Supplier C,49,46,51,6,97,4.74,87.89,93.48,False,0,False,5,3,6.52,Accurate,Excellent (90-100%)
2023-10-09,Sports,Yoga Mat,West DC,Supplier B,106,92,121,4,96,4.06,68.07,84.78,False,0,True,29,14,15.22,Accurate,Good (80-90%)
2023-10-09,Sports,Yoga Mat,South DC,Supplier D,57,52,63,8,76,4.59,77.48,90.38,False,0,True,11,5,9.62,Accurate,Excellent (90-100%)
2023-10-09,Sports,Running Shoes,South DC,Supplier E,70,86,83,11,101,3.42,98.95,81.4,True,3,False,0,-16,18.6,Under-forecast,Good (80-90%)
2023-10-09,Sports,Running Shoes,Central DC,Supplier C,112,121,118,5,100,4.09,95.29,92.56,True,3,False,0,-9,7.44,Accurate,Excellent (90-100%)
2023-10-09,Beauty,Shampoo,South DC,Supplier A,249,210,287,3,96,4.3,63.93,81.43,False,0,True,77,39,18.57,Over-forecast,Good (80-90%)
2023-10-09,Beauty,Shampoo,West DC,Supplier E,212,189,240,11,96,4.19,71.43,87.83,False,0,True,51,23,12.17,Over-forecast,Good (80-90%)
2023-10-09,Beauty,Skincare,Central DC,Supplier A,109,101,116,2,100,5.0,88.57,92.08,False,0,False,15,8,7.92,Accurate,Excellent (90-100%)
2023-10-09,Beauty,Skincare,East DC,Supplier A,208,233,224,3,100,4.25,99.22,89.27,True,9,False,0,-25,10.73,Under-forecast,Good (80-90%)
2023-10-09,Beauty,Hair Dryer,South DC,Supplier C,176,201,196,5,96,3.9,96.94,87.56,True,5,False,0,-25,12.44,Under-forecast,Good (80-90%)
2023-10-09,Beauty,Hair Dryer,East DC,Supplier E,248,236,275,9,100,4.58,86.48,94.92,False,0,False,39,12,5.08,Accurate,Excellent (90-100%)
2023-10-10,Electronics,Smart Watch,East DC,Supplier C,131,152,146,1,98,3.47,98.65,86.18,True,6,False,0,-21,13.82,Under-forecast,Good (80-90%)
2023-10-10,Electronics,Smart Watch,Central DC,Supplier C,150,141,160,7,96,4.76,82.18,93.62,False,0,False,19,9,6.38,Accurate,Excellent (90-100%)
2023-10-10,Electronics,Laptop,West DC,Supplier E,146,167,165,15,76,2.99,97.61,87.43,True,2,False,0,-21,12.57,Under-forecast,Good (80-90%)
2023-10-10,Electronics,Laptop,South DC,Supplier D,183,169,202,14,76,4.41,81.95,91.72,False,0,False,33,14,8.28,Accurate,Excellent (90-100%)
2023-10-10,Electronics,Phone,South DC,Supplier A,217,198,238,2,96,5.0,77.58,90.4,False,0,True,40,19,9.6,Over-forecast,Excellent (90-100%)
2023-10-10,Electronics,Phone,East DC,Supplier B,182,196,192,5,96,4.01,97.54,92.86,True,4,False,0,-14,7.14,Accurate,Excellent (90-100%)
2023-10-10,Clothing,Jeans,West DC,Supplier A,202,180,223,2,96,4.79,72.64,87.78,False,0,True,43,22,12.22,Over-forecast,Good (80-90%)
2023-10-10,Clothing,Jeans,East DC,Supplier C,287,258,315,9,92,4.2,78.24,88.76,False,0,True,57,29,11.24,Over-forecast,Good (80-90%)
